"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","Girls","91","%","35"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","Girls","82","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","Girls","81","%","210"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","Girls","92","%","73"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","Girls","86","%","58"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","Girls","89","%","88"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","Girls","84","%","31"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","Girls","89","%","102"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","Girls","92","%","71"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","Girls","88","%","56"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","Girls","81","%","176"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","Girls","80","%","192"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","Girls","85","%","168"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","Girls","91","%","178"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","Girls","91","%","94"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","Girls","89","%","105"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","Girls","81","%","635"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","Girls","87","%","167"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","Girls","86","%","117"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Girls","86","%","79"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","Girls","!","%","37"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Girls","84","%","51"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","Girls","89","%","106"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","Girls","!","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Girls","!","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Girls","89","%","55"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Girls","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Girls","79","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Girls","72","%","288"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Girls","84","%","220"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Girls","78","%","49"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Girls","78","%","260"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Girls","81","%","185"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Girls","88","%","67"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Girls","88","%","68"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","Girls","89","%","36"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Girls","84","%","67"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Girls","84","%","51"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Girls","82","%","56"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","All","77","%","1132"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","All","82","%","6324"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","All","85","%","8320"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","All","83","%","1818"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","All","74","%","2116"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","All","85","%","2978"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","All","81","%","7115"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","All","77","%","1667"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","All","83","%","14495"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","All","85","%","11220"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","All","82","%","1493"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","All","69","%","1759"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","All","75","%","2067"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","All","86","%","7945"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","All","82","%","8352"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","All","81","%","7556"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","All","85","%","6446"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","All","82","%","7832"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","All","74","%","2239"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","All","86","%","372"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","All","91","%","403"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","All","85","%","1204"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","All","85","%","1043"
"Percentage of pupils reaching the key stage 1 expected standard in Science","White","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","All","84","%","1549"
