"Title","Mathematics attainments for children aged 6 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-05-04"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","Girls","76","%","241"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","Girls","66","%","101"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","Girls","!","%","21"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","Girls","73","%","22"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","Girls","91","%","93"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","Girls","74","%","53"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","Girls","76","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","Girls","!","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","Girls","48","%","77"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","Girls","80","%","44"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","Girls","74","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","Girls","77","%","94"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","Girls","77","%","99"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","Girls","73","%","80"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","Girls","80","%","99"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","Girls","71","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","Girls","70","%","241"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","Girls","74","%","85"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","Girls","87","%","219"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","Girls","79","%","89"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","Girls","59","%","22"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","Girls","87","%","85"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","Girls","68","%","41"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","Girls","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","Girls","50","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","Girls","66","%","58"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","Girls","76","%","54"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","Girls","64","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","Girls","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","Girls","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","Girls","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","Girls","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","Girls","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","Girls","59","%","32"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","Girls","72","%","46"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","Girls","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","Girls","72","%","54"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","Girls","76","%","21"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","Girls","61","%","250"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","Girls","74","%","31"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","Girls","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","Girls","57","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","Girls","62","%","251"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","Girls","76","%","42"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","Girls","72","%","89"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Girls","84","%","37"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","Girls","67","%","30"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","Girls","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","Girls","73","%","265"
