"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","Girls","89","%","80"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","Girls","69","%","55"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","Girls","80","%","51"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","Girls","75","%","84"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","Girls","72","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","Girls","86","%","35"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","Girls","71","%","35"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","Girls","87","%","62"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","Girls","77","%","239"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","Girls","67","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","Girls","78","%","302"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","Girls","84","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","Girls","81","%","75"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","Girls","73","%","136"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","Girls","70","%","37"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","Girls","79","%","78"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","Girls","91","%","43"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","Girls","77","%","64"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","Girls","88","%","41"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","Girls","82","%","104"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","Girls","79","%","102"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","Girls","74","%","137"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","Girls","81","%","78"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","Girls","80","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","Girls","85","%","280"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","Girls","85","%","156"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","Girls","79","%","222"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","Girls","89","%","486"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","Girls","81","%","129"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","Girls","85","%","40"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","Girls","90","%","311"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","Girls","85","%","81"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","Girls","87","%","388"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","Girls","88","%","50"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","Girls","78","%","149"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","Girls","80","%","56"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","Girls","83","%","78"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","Girls","81","%","117"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","Girls","77","%","234"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","Girls","86","%","426"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","Girls","86","%","95"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","Girls","86","%","65"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","Girls","77","%","224"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","Girls","84","%","241"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","Girls","83","%","104"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","Girls","80","%","236"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","Girls","80","%","105"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","Girls","93","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","Girls","81","%","242"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","Girls","88","%","416"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","Girls","87","%","125"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","Girls","86","%","98"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","Girls","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","Girls","75","%","99"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","Girls","80","%","66"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","Girls","77","%","124"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","Girls","83","%","23"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","Girls","82","%","122"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","Girls","77","%","122"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","Girls","90","%","58"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","Girls","86","%","160"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","Girls","86","%","42"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","Girls","84","%","107"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","Girls","82","%","67"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","Girls","71","%","76"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Mixed","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","Girls","79","%","52"
